intended_pedal,scenario,heel_x,heel_y,heel_center_x,heel_center_y,heel_pressure,brake_pressed,accel_pressed,car_velocity_kph,heel_anchor_dx,heel_anchor_dy,actual_pressed_pedal,risk_score,safety
accel,brake_press_low_speed_warning,"[0.3686, 0.4778]","[0.7833, 0.8378]",0.4232,0.8105,47.54,1,0,10.76,-0.028,-0.0245,brake,5.5,2
accel,safe_brake_cover,"[0.3624, 0.4755]","[0.8069, 0.8583]",0.419,0.8326,44.46,0,1,31.1,-0.0322,-0.0024,accel,0.059,0
accel,heel_left_danger,"[0.2913, 0.3963]","[0.799, 0.8512]",0.3438,0.8251,64.1,0,1,48.91,-0.1074,-0.0099,accel,3.411,2
brake,heel_left_danger,"[0.28, 0.3969]","[0.8091, 0.877]",0.3385,0.8431,54.79,1,0,20.26,-0.1127,0.0081,brake,1.507,2
accel,safe_centered,"[0.3939, 0.4972]","[0.8091, 0.8701]",0.4456,0.8396,50.84,0,1,5.5,-0.0056,0.0046,accel,0.0,0
accel,accel_press_high_speed_warning,"[0.3822, 0.4816]","[0.8123, 0.8546]",0.4319,0.8334,34.05,0,1,47.87,-0.0193,-0.0016,accel,0.0,1
brake,accel_press_high_speed_warning,"[0.3955, 0.4985]","[0.7884, 0.8543]",0.447,0.8214,80.2,0,1,48.99,-0.0042,-0.0136,accel,5.5,2
brake,safe_brake_cover,"[0.377, 0.4697]","[0.7926, 0.8666]",0.4233,0.8296,56.12,1,0,32.78,-0.0279,-0.0054,brake,0.0,0
brake,accel_press_high_speed_warning,"[0.4102, 0.5071]","[0.8175, 0.885]",0.4587,0.8513,65.19,0,1,54.68,0.0075,0.0163,accel,5.5,2
brake,safe_slight_right,"[0.4132, 0.5234]","[0.7907, 0.8624]",0.4683,0.8266,49.71,1,0,52.22,0.0171,-0.0084,brake,0.083,0
brake,safe_brake_cover,"[0.3948, 0.4884]","[0.7798, 0.8503]",0.4416,0.8151,38.15,1,0,20.52,-0.0096,-0.0199,brake,0.0,0
accel,safe_centered,"[0.3742, 0.5085]","[0.8092, 0.8779]",0.4414,0.8435,34.63,0,1,14.83,-0.0098,0.0085,accel,0.0,0
brake,safe_brake_cover,"[0.3866, 0.4964]","[0.7739, 0.8552]",0.4415,0.8145,46.2,1,0,32.18,-0.0097,-0.0205,brake,0.0,0
brake,heel_too_close_warning,"[0.3817, 0.501]","[0.7163, 0.7767]",0.4414,0.7465,43.55,1,0,60.77,-0.0098,-0.0885,brake,0.481,1
brake,safe_brake_cover,"[0.4273, 0.5023]","[0.796, 0.8667]",0.4648,0.8313,35.23,1,0,48.84,0.0136,-0.0037,brake,0.0,0
accel,safe_centered,"[0.3952, 0.4919]","[0.8012, 0.8756]",0.4435,0.8384,37.05,0,1,26.65,-0.0077,0.0034,accel,0.0,0
brake,panic_random_danger,"[0.6893, 0.8031]","[0.8771, 0.9415]",0.7462,0.9093,61.26,1,0,12.11,0.295,0.0743,brake,20.328,2
brake,safe_centered,"[0.3963, 0.4919]","[0.8126, 0.8994]",0.4441,0.856,45.35,1,0,23.31,-0.0071,0.021,brake,0.0,0
accel,safe_brake_cover,"[0.4072, 0.4845]","[0.8058, 0.8561]",0.4459,0.831,37.64,0,1,46.86,-0.0053,-0.004,accel,0.0,0
brake,heel_left_warning,"[0.3577, 0.4632]","[0.7997, 0.8861]",0.4105,0.8429,56.93,1,0,48.73,-0.0407,0.0079,brake,0.015,1
accel,safe_brake_cover,"[0.3865, 0.4832]","[0.7992, 0.8696]",0.4348,0.8344,48.38,0,1,0.0,-0.0164,-0.0006,accel,0.0,0
brake,accel_press_high_speed_warning,"[0.3968, 0.4838]","[0.7675, 0.8479]",0.4403,0.8077,77.96,0,1,70.24,-0.0109,-0.0273,accel,5.5,2
brake,safe_slight_right,"[0.4393, 0.5201]","[0.8121, 0.8884]",0.4797,0.8503,47.31,1,0,26.05,0.0285,0.0153,brake,0.538,0
accel,heel_left_danger,"[0.2734, 0.368]","[0.8086, 0.8659]",0.3207,0.8372,56.74,0,1,35.02,-0.1305,0.0022,accel,5.132,2
brake,safe_slight_right,"[0.4278, 0.5062]","[0.7984, 0.8742]",0.467,0.8363,45.01,1,0,32.75,0.0158,0.0013,brake,0.032,0
brake,brake_press_low_speed_warning,"[0.4297, 0.5157]","[0.8042, 0.8871]",0.4727,0.8457,38.88,1,0,4.85,0.0215,0.0107,brake,0.26,1
brake,safe_slight_right,"[0.4335, 0.5337]","[0.7924, 0.8721]",0.4836,0.8322,49.3,1,0,27.71,0.0324,-0.0028,brake,0.696,0
brake,heel_too_far_warning,"[0.4039, 0.5006]","[0.898, 0.9705]",0.4522,0.9342,51.93,1,0,41.16,0.001,0.0992,brake,1.3,1
accel,safe_slight_right,"[0.4157, 0.52]","[0.803, 0.8639]",0.4678,0.8335,37.41,0,1,36.12,0.0166,-0.0015,accel,0.0,0
brake,safe_centered,"[0.4101, 0.495]","[0.8101, 0.8707]",0.4526,0.8404,39.63,1,0,33.64,0.0014,0.0054,brake,0.0,0
accel,safe_centered,"[0.3961, 0.5061]","[0.7942, 0.8601]",0.4511,0.8271,51.22,0,1,25.28,-0.0001,-0.0079,accel,0.0,0
brake,safe_centered,"[0.4103, 0.4919]","[0.8093, 0.8593]",0.4511,0.8343,37.9,1,0,28.3,-0.0001,-0.0007,brake,0.0,0
brake,heel_too_far_warning,"[0.3836, 0.4817]","[0.8664, 0.9488]",0.4326,0.9076,64.74,1,0,26.47,-0.0186,0.0726,brake,0.435,1
accel,heel_left_warning,"[0.3425, 0.4456]","[0.801, 0.89]",0.3941,0.8455,62.47,0,1,47.77,-0.0571,0.0105,accel,1.066,1
brake,no_pedal_danger,"[0.389, 0.5111]","[0.7909, 0.8699]",0.45,0.8304,51.82,0,0,14.89,-0.0012,-0.0046,none,2.5,2
accel,heel_left_danger,"[0.2681, 0.3712]","[0.8128, 0.8874]",0.3196,0.8501,69.73,0,1,24.48,-0.1316,0.0151,accel,5.221,2
brake,panic_random_danger,"[0.8739, 0.9541]","[0.8752, 0.9364]",0.914,0.9058,57.2,0,0,28.07,0.4628,0.0708,none,39.776,2
brake,brake_press_low_speed_warning,"[0.3948, 0.5131]","[0.7876, 0.8685]",0.4539,0.8281,38.47,1,0,5.47,0.0027,-0.0069,brake,0.0,1
brake,accel_press_high_speed_warning,"[0.4121, 0.4988]","[0.7764, 0.8621]",0.4554,0.8192,64.94,0,1,70.99,0.0042,-0.0158,accel,5.5,2
brake,safe_centered,"[0.4032, 0.4861]","[0.8108, 0.864]",0.4446,0.8374,48.39,1,0,35.14,-0.0066,0.0024,brake,0.0,0
accel,heel_too_close_warning,"[0.3956, 0.5133]","[0.7096, 0.7761]",0.4544,0.7429,45.24,0,1,74.62,0.0032,-0.0921,accel,1.527,1
accel,heel_too_close_warning,"[0.4073, 0.514]","[0.7179, 0.7869]",0.4606,0.7524,58.61,0,1,15.52,0.0094,-0.0826,accel,0.408,1
accel,safe_centered,"[0.4149, 0.4964]","[0.8146, 0.8802]",0.4556,0.8474,52.64,0,1,0.0,0.0044,0.0124,accel,0.0,0
brake,safe_slight_right,"[0.3813, 0.5257]","[0.7751, 0.8362]",0.4535,0.8057,60.84,1,0,30.3,0.0023,-0.0293,brake,0.0,0
accel,safe_slight_right,"[0.4028, 0.5151]","[0.808, 0.8851]",0.459,0.8466,43.87,0,1,34.06,0.0078,0.0116,accel,0.0,0
brake,safe_brake_cover,"[0.4071, 0.4876]","[0.7739, 0.8399]",0.4473,0.8069,41.51,1,0,36.64,-0.0039,-0.0281,brake,0.0,0
brake,heel_right_danger,"[0.5144, 0.6046]","[0.8002, 0.8662]",0.5595,0.8332,41.21,1,0,52.1,0.1083,-0.0018,brake,5.098,2
brake,safe_centered,"[0.4277, 0.497]","[0.831, 0.8866]",0.4624,0.8588,29.53,1,0,62.19,0.0112,0.0238,brake,0.0,0
brake,wrong_pedal_danger,"[0.4065, 0.4842]","[0.8043, 0.8592]",0.4453,0.8318,57.02,0,1,21.83,-0.0059,-0.0032,accel,5.5,2
brake,no_pedal_danger,"[0.3972, 0.4862]","[0.7747, 0.8309]",0.4417,0.8028,31.27,0,0,59.15,-0.0095,-0.0322,none,3.9,2
accel,heel_right_warning,"[0.4304, 0.5637]","[0.7921, 0.8416]",0.4971,0.8169,52.78,0,1,30.06,0.0459,-0.0181,accel,0.117,1
accel,safe_centered,"[0.392, 0.5127]","[0.8246, 0.8685]",0.4523,0.8465,37.26,0,1,25.16,0.0011,0.0115,accel,0.0,0
accel,safe_brake_cover,"[0.3923, 0.5083]","[0.8225, 0.8845]",0.4503,0.8535,65.03,0,1,33.55,-0.0009,0.0185,accel,0.0,0
accel,safe_centered,"[0.4017, 0.5099]","[0.7928, 0.8556]",0.4558,0.8242,56.02,0,1,37.98,0.0046,-0.0108,accel,0.0,0
accel,no_pedal_danger,"[0.4019, 0.4969]","[0.8075, 0.878]",0.4494,0.8428,41.01,0,0,35.44,-0.0018,0.0078,none,3.9,2
brake,heel_left_warning,"[0.3269, 0.4004]","[0.795, 0.8452]",0.3636,0.8201,55.69,1,0,6.2,-0.0876,-0.0149,brake,0.951,1
accel,heel_left_danger,"[0.2632, 0.3755]","[0.7844, 0.866]",0.3194,0.8252,53.22,0,1,27.06,-0.1318,-0.0098,accel,5.241,2
brake,heel_right_danger,"[0.5077, 0.6442]","[0.7913, 0.8554]",0.5759,0.8234,56.96,1,0,41.26,0.1247,-0.0116,brake,6.084,2
brake,safe_slight_right,"[0.4244, 0.5199]","[0.8018, 0.8923]",0.4721,0.8471,49.06,1,0,32.02,0.0209,0.0121,brake,0.238,0
brake,panic_random_danger,"[0.3804, 0.4858]","[0.7484, 0.8253]",0.4331,0.7868,79.44,0,1,39.21,-0.0181,-0.0482,accel,5.5,2
brake,safe_centered,"[0.4134, 0.5165]","[0.831, 0.9062]",0.465,0.8686,46.05,1,0,50.81,0.0138,0.0336,brake,0.0,0
accel,safe_slight_right,"[0.3986, 0.4957]","[0.8206, 0.884]",0.4471,0.8523,48.62,0,1,6.23,-0.0041,0.0173,accel,0.0,0
accel,heel_left_danger,"[0.315, 0.4144]","[0.8121, 0.8906]",0.3647,0.8514,48.34,0,1,32.27,-0.0865,0.0164,accel,2.437,2
accel,heel_right_warning,"[0.4271, 0.5326]","[0.7943, 0.8795]",0.4799,0.8369,41.66,0,1,30.12,0.0287,0.0019,accel,0.0,1
accel,safe_slight_right,"[0.3921, 0.4969]","[0.7974, 0.8547]",0.4445,0.8261,54.35,0,1,31.03,-0.0067,-0.0089,accel,0.0,0
brake,heel_left_warning,"[0.3582, 0.4578]","[0.8016, 0.8782]",0.408,0.8399,53.06,1,0,37.73,-0.0432,0.0049,brake,0.064,1
brake,panic_random_danger,"[0.7392, 0.8423]","[0.6426, 0.7146]",0.7908,0.6786,54.93,0,1,55.46,0.3396,-0.1564,accel,32.059,2
accel,safe_brake_cover,"[0.3865, 0.4795]","[0.7845, 0.8483]",0.433,0.8164,44.5,0,1,17.01,-0.0182,-0.0186,accel,0.0,0
accel,heel_left_warning,"[0.3443, 0.4418]","[0.7605, 0.8461]",0.393,0.8033,50.73,0,1,58.94,-0.0582,-0.0317,accel,2.114,1
brake,heel_right_warning,"[0.4307, 0.523]","[0.7968, 0.8708]",0.4769,0.8338,61.68,1,0,40.56,0.0257,-0.0012,brake,0.427,1
brake,wrong_pedal_danger,"[0.4002, 0.4897]","[0.8176, 0.8825]",0.445,0.85,72.27,0,1,25.62,-0.0062,0.015,accel,5.5,2
accel,heel_left_danger,"[0.2352, 0.3406]","[0.8123, 0.8774]",0.2879,0.8448,48.12,0,1,26.85,-0.1633,0.0098,accel,7.757,2
accel,heel_right_danger,"[0.5323, 0.6258]","[0.8135, 0.8839]",0.5791,0.8487,70.46,0,1,64.65,0.1279,0.0137,accel,2.758,2
accel,panic_random_danger,"[0.7997, 0.9042]","[0.8825, 0.953]",0.852,0.9178,59.22,0,0,56.3,0.4008,0.0828,none,18.947,2
brake,safe_centered,"[0.3985, 0.4915]","[0.772, 0.8407]",0.445,0.8064,39.56,1,0,17.92,-0.0062,-0.0286,brake,0.0,0
brake,safe_slight_right,"[0.3958, 0.4994]","[0.8206, 0.8678]",0.4476,0.8442,32.2,1,0,22.5,-0.0036,0.0092,brake,0.0,0
accel,accel_press_high_speed_warning,"[0.4003, 0.488]","[0.8168, 0.8872]",0.4441,0.852,51.41,0,1,52.66,-0.0071,0.017,accel,0.0,1
brake,wrong_pedal_danger,"[0.3947, 0.5013]","[0.7943, 0.8791]",0.448,0.8367,81.95,0,1,13.98,-0.0032,0.0017,accel,5.5,2
accel,accel_press_high_speed_warning,"[0.4092, 0.5064]","[0.809, 0.8902]",0.4578,0.8496,61.5,0,1,60.9,0.0066,0.0146,accel,1.0,1
accel,no_pedal_danger,"[0.4029, 0.497]","[0.7697, 0.8265]",0.4499,0.7981,69.21,0,0,13.0,-0.0013,-0.0369,none,2.5,2
accel,safe_slight_right,"[0.4081, 0.511]","[0.8127, 0.8935]",0.4595,0.8531,50.8,0,1,29.43,0.0083,0.0181,accel,0.0,0
brake,safe_centered,"[0.404, 0.4929]","[0.7929, 0.8765]",0.4484,0.8347,44.11,1,0,42.0,-0.0028,-0.0003,brake,0.0,0
brake,wrong_pedal_danger,"[0.4322, 0.5165]","[0.8141, 0.8758]",0.4743,0.845,46.78,0,1,28.48,0.0231,0.01,accel,5.826,2
brake,safe_brake_cover,"[0.3715, 0.4882]","[0.8036, 0.8555]",0.4299,0.8295,46.77,1,0,35.48,-0.0213,-0.0055,brake,0.0,0
accel,safe_centered,"[0.395, 0.4947]","[0.8201, 0.8776]",0.4449,0.8489,29.04,0,1,12.19,-0.0063,0.0139,accel,0.0,0
accel,safe_slight_right,"[0.395, 0.4964]","[0.7937, 0.8759]",0.4457,0.8348,47.19,0,1,46.25,-0.0055,-0.0002,accel,0.0,0
accel,safe_centered,"[0.4167, 0.5247]","[0.7901, 0.8484]",0.4707,0.8193,46.5,0,1,40.59,0.0195,-0.0157,accel,0.0,0
accel,panic_random_danger,"[0.5751, 0.6497]","[0.8805, 0.956]",0.6124,0.9183,54.31,0,1,49.79,0.1612,0.0833,accel,3.206,2
accel,safe_centered,"[0.416, 0.5151]","[0.8174, 0.882]",0.4656,0.8497,30.55,0,1,15.0,0.0144,0.0147,accel,0.0,0
brake,heel_too_close_warning,"[0.3879, 0.4734]","[0.7304, 0.7833]",0.4307,0.7568,35.84,1,0,36.6,-0.0205,-0.0782,brake,0.352,1
accel,no_pedal_danger,"[0.3926, 0.4978]","[0.8252, 0.908]",0.4452,0.8666,72.24,0,0,28.78,-0.006,0.0316,none,3.9,2
accel,panic_random_danger,"[0.812, 0.9222]","[0.7491, 0.809]",0.8671,0.7791,49.02,1,0,47.39,0.4159,-0.0559,brake,20.661,2
brake,safe_centered,"[0.3844, 0.5123]","[0.7987, 0.8706]",0.4483,0.8347,52.62,1,0,23.64,-0.0029,-0.0003,brake,0.0,0
brake,safe_slight_right,"[0.3962, 0.4993]","[0.7752, 0.8302]",0.4477,0.8027,36.78,1,0,39.09,-0.0035,-0.0323,brake,0.0,0
brake,brake_press_low_speed_warning,"[0.3946, 0.4928]","[0.799, 0.8912]",0.4437,0.8451,46.01,1,0,6.76,-0.0075,0.0101,brake,0.0,1
brake,heel_too_close_warning,"[0.388, 0.4923]","[0.7288, 0.7976]",0.4402,0.7632,66.17,1,0,53.95,-0.011,-0.0718,brake,0.273,1
brake,safe_centered,"[0.3548, 0.4543]","[0.8029, 0.8803]",0.4045,0.8416,46.08,1,0,40.97,-0.0467,0.0066,brake,0.133,0
accel,accel_press_high_speed_warning,"[0.4155, 0.5229]","[0.8047, 0.8886]",0.4692,0.8467,62.24,0,1,68.51,0.018,0.0117,accel,1.0,1
brake,safe_slight_right,"[0.4004, 0.5354]","[0.8414, 0.8861]",0.4679,0.8638,49.1,1,0,29.24,0.0167,0.0288,brake,0.069,0
brake,heel_left_danger,"[0.3001, 0.3955]","[0.7901, 0.8561]",0.3478,0.8231,45.73,1,0,27.15,-0.1034,-0.0119,brake,1.267,2
brake,no_pedal_danger,"[0.3853, 0.4932]","[0.7707, 0.8495]",0.4392,0.8101,65.27,0,0,47.6,-0.012,-0.0249,none,3.9,2
brake,accel_press_high_speed_warning,"[0.4498, 0.5169]","[0.8466, 0.9165]",0.4834,0.8815,64.56,0,1,40.9,0.0322,0.0465,accel,6.186,2
brake,safe_centered,"[0.3995, 0.4965]","[0.7845, 0.8647]",0.448,0.8246,40.11,1,0,30.4,-0.0032,-0.0104,brake,0.0,0
accel,no_pedal_danger,"[0.4073, 0.4903]","[0.8149, 0.8886]",0.4488,0.8518,63.06,0,0,25.45,-0.0024,0.0168,none,3.9,2
accel,no_pedal_danger,"[0.4422, 0.5064]","[0.7841, 0.867]",0.4743,0.8256,44.13,0,0,68.77,0.0231,-0.0094,none,3.9,2
accel,heel_too_far_warning,"[0.4012, 0.4996]","[0.8685, 0.9638]",0.4504,0.9162,46.76,0,1,63.28,-0.0008,0.0812,accel,1.713,1
accel,heel_right_warning,"[0.4699, 0.5386]","[0.7998, 0.8541]",0.5043,0.827,39.86,0,1,36.96,0.0531,-0.008,accel,0.262,1
accel,heel_right_danger,"[0.5104, 0.6173]","[0.7895, 0.864]",0.5638,0.8268,52.88,0,1,7.67,0.1126,-0.0082,accel,1.452,2
accel,panic_random_danger,"[0.8173, 0.9157]","[0.7891, 0.8698]",0.8665,0.8295,57.98,0,1,47.02,0.4153,-0.0055,accel,15.056,2
brake,safe_slight_right,"[0.3895, 0.4921]","[0.8085, 0.87]",0.4408,0.8392,48.1,1,0,31.73,-0.0104,0.0042,brake,0.0,0
accel,accel_press_high_speed_warning,"[0.4066, 0.5279]","[0.7947, 0.8815]",0.4673,0.8381,57.38,0,1,69.57,0.0161,0.0031,accel,1.0,1
brake,wrong_pedal_danger,"[0.4237, 0.4837]","[0.8112, 0.8916]",0.4537,0.8514,70.97,0,1,21.54,0.0025,0.0164,accel,5.5,2
brake,safe_slight_right,"[0.4235, 0.5226]","[0.7907, 0.8588]",0.4731,0.8247,37.4,1,0,20.26,0.0219,-0.0103,brake,0.275,0
brake,heel_left_danger,"[0.2883, 0.3908]","[0.8111, 0.8806]",0.3396,0.8459,49.53,1,0,15.95,-0.1116,0.0109,brake,1.447,2
brake,safe_slight_right,"[0.4375, 0.5384]","[0.786, 0.8871]",0.488,0.8366,36.48,1,0,51.83,0.0368,0.0016,brake,0.87,0
accel,accel_press_high_speed_warning,"[0.4264, 0.5135]","[0.8037, 0.8903]",0.47,0.847,54.98,0,1,55.47,0.0188,0.012,accel,1.0,1
brake,accel_press_high_speed_warning,"[0.4084, 0.5063]","[0.8116, 0.8674]",0.4573,0.8395,64.41,0,1,54.51,0.0061,0.0045,accel,5.5,2
accel,brake_press_low_speed_warning,"[0.4025, 0.5159]","[0.7897, 0.8764]",0.4592,0.8331,78.77,1,0,12.21,0.008,-0.0019,brake,5.5,2
brake,brake_press_low_speed_warning,"[0.4143, 0.4974]","[0.8194, 0.8738]",0.4559,0.8466,49.81,1,0,1.4,0.0047,0.0116,brake,0.8,1
brake,heel_too_far_warning,"[0.3996, 0.5064]","[0.8837, 0.9453]",0.453,0.9145,58.11,1,0,64.21,0.0018,0.0795,brake,0.659,1
brake,safe_centered,"[0.3848, 0.4969]","[0.79, 0.8661]",0.4409,0.828,58.6,1,0,35.51,-0.0103,-0.007,brake,0.0,0
accel,safe_brake_cover,"[0.3994, 0.461]","[0.7905, 0.8484]",0.4302,0.8194,56.82,0,1,15.6,-0.021,-0.0156,accel,0.0,0
accel,heel_too_close_warning,"[0.4069, 0.5051]","[0.7046, 0.7533]",0.456,0.729,46.45,0,1,54.44,0.0048,-0.106,accel,0.921,1
accel,safe_slight_right,"[0.3959, 0.4803]","[0.8417, 0.8993]",0.4381,0.8705,40.38,0,1,21.08,-0.0131,0.0355,accel,0.0,0
accel,safe_slight_right,"[0.4014, 0.505]","[0.7832, 0.8565]",0.4532,0.8198,43.1,0,1,30.1,0.002,-0.0152,accel,0.0,0
accel,heel_left_danger,"[0.3218, 0.4256]","[0.8374, 0.8995]",0.3737,0.8684,68.47,0,1,27.88,-0.0775,0.0334,accel,2.017,2
accel,safe_slight_right,"[0.4187, 0.5223]","[0.7945, 0.876]",0.4705,0.8353,50.65,0,1,28.22,0.0193,0.0003,accel,0.0,0
brake,heel_right_danger,"[0.5479, 0.6465]","[0.7995, 0.8814]",0.5972,0.8404,46.89,1,0,45.43,0.146,0.0054,brake,7.36,2
accel,safe_brake_cover,"[0.3863, 0.4638]","[0.809, 0.8665]",0.425,0.8378,48.34,0,1,19.81,-0.0262,0.0028,accel,0.0,0
accel,safe_slight_right,"[0.4281, 0.506]","[0.7938, 0.8696]",0.4671,0.8317,37.55,0,1,18.06,0.0159,-0.0033,accel,0.0,0
accel,safe_centered,"[0.3954, 0.5009]","[0.789, 0.8599]",0.4481,0.8244,39.86,0,1,0.13,-0.0031,-0.0106,accel,0.0,0
brake,safe_slight_right,"[0.4196, 0.518]","[0.797, 0.8759]",0.4688,0.8365,44.39,1,0,47.87,0.0176,0.0015,brake,0.105,0
accel,heel_too_far_warning,"[0.3932, 0.4877]","[0.8834, 0.9329]",0.4404,0.9082,26.03,0,1,38.94,-0.0108,0.0732,accel,0.453,1
brake,safe_slight_right,"[0.411, 0.4969]","[0.8137, 0.8668]",0.454,0.8402,27.16,1,0,33.36,0.0028,0.0052,brake,0.0,0
accel,safe_brake_cover,"[0.3822, 0.4965]","[0.8152, 0.8854]",0.4393,0.8503,41.61,0,1,30.42,-0.0119,0.0153,accel,0.0,0
accel,safe_slight_right,"[0.4304, 0.5239]","[0.8281, 0.8982]",0.4771,0.8631,47.7,0,1,0.0,0.0259,0.0281,accel,0.0,0
brake,safe_centered,"[0.4252, 0.5086]","[0.7893, 0.864]",0.4669,0.8266,37.42,1,0,17.18,0.0157,-0.0084,brake,0.027,0
brake,heel_left_warning,"[0.3326, 0.4248]","[0.8126, 0.9002]",0.3787,0.8564,57.51,1,0,26.66,-0.0725,0.0214,brake,0.65,1
accel,heel_too_close_warning,"[0.4062, 0.4974]","[0.7204, 0.7951]",0.4518,0.7578,36.46,0,1,32.47,0.0006,-0.0772,accel,0.341,1
brake,safe_brake_cover,"[0.385, 0.4932]","[0.8032, 0.8803]",0.4391,0.8417,39.94,1,0,28.62,-0.0121,0.0067,brake,0.0,0
accel,wrong_pedal_danger,"[0.3945, 0.4947]","[0.8285, 0.8873]",0.4446,0.8579,68.08,1,0,21.16,-0.0066,0.0229,brake,5.5,2
brake,safe_slight_right,"[0.421, 0.5229]","[0.8078, 0.8738]",0.4719,0.8408,45.28,1,0,35.79,0.0207,0.0058,brake,0.229,0
brake,safe_slight_right,"[0.4082, 0.4793]","[0.8057, 0.8728]",0.4437,0.8392,59.66,1,0,26.19,-0.0075,0.0042,brake,0.0,0
accel,no_pedal_danger,"[0.4043, 0.5182]","[0.7975, 0.8732]",0.4613,0.8353,61.33,0,0,38.13,0.0101,0.0003,none,3.9,2
accel,heel_too_close_warning,"[0.4015, 0.523]","[0.7203, 0.796]",0.4622,0.7582,40.35,0,1,17.25,0.011,-0.0768,accel,0.335,1
accel,panic_random_danger,"[0.7805, 0.8645]","[0.6788, 0.752]",0.8225,0.7154,62.15,1,0,12.49,0.3713,-0.1196,brake,19.57,2
accel,accel_press_high_speed_warning,"[0.4127, 0.5093]","[0.7926, 0.8586]",0.461,0.8256,64.82,0,1,53.33,0.0098,-0.0094,accel,0.0,1
accel,no_pedal_danger,"[0.4063, 0.5124]","[0.8088, 0.8859]",0.4593,0.8473,64.31,0,0,43.05,0.0081,0.0123,none,3.9,2
accel,safe_brake_cover,"[0.3825, 0.4877]","[0.7974, 0.8514]",0.4351,0.8244,42.07,0,1,32.11,-0.0161,-0.0106,accel,0.0,0
accel,heel_right_warning,"[0.4545, 0.551]","[0.7816, 0.8477]",0.5028,0.8147,49.64,0,1,9.46,0.0516,-0.0203,accel,0.232,1
brake,heel_right_danger,"[0.5018, 0.5711]","[0.7985, 0.8978]",0.5365,0.8481,51.15,1,0,65.09,0.0853,0.0131,brake,3.716,2
accel,safe_brake_cover,"[0.3906, 0.4843]","[0.7995, 0.8597]",0.4374,0.8296,48.3,0,1,33.45,-0.0138,-0.0054,accel,0.0,0
brake,safe_slight_right,"[0.4181, 0.5151]","[0.7925, 0.8582]",0.4666,0.8254,42.6,1,0,59.49,0.0154,-0.0096,brake,0.016,0
brake,safe_centered,"[0.3929, 0.5198]","[0.7951, 0.8826]",0.4563,0.8388,37.6,1,0,12.96,0.0051,0.0038,brake,0.0,0
brake,panic_random_danger,"[0.4669, 0.5859]","[0.8378, 0.9039]",0.5264,0.8709,61.08,0,0,32.76,0.0752,0.0359,none,7.013,2
brake,safe_slight_right,"[0.386, 0.5019]","[0.7798, 0.8465]",0.4439,0.8131,32.55,1,0,43.44,-0.0073,-0.0219,brake,0.0,0
brake,no_pedal_danger,"[0.4183, 0.4968]","[0.8068, 0.8673]",0.4575,0.8371,83.15,0,0,47.02,0.0063,0.0021,none,3.9,2
accel,heel_left_danger,"[0.2592, 0.3564]","[0.7994, 0.8551]",0.3078,0.8273,56.12,0,1,64.88,-0.1434,-0.0077,accel,7.168,2
accel,heel_too_close_warning,"[0.41, 0.5021]","[0.7552, 0.8053]",0.456,0.7802,49.53,0,1,21.25,0.0048,-0.0548,accel,0.06,1
accel,heel_too_close_warning,"[0.4319, 0.5171]","[0.7202, 0.8091]",0.4745,0.7647,60.8,0,1,5.64,0.0233,-0.0703,accel,0.254,1
brake,safe_centered,"[0.4002, 0.4972]","[0.7827, 0.8499]",0.4487,0.8163,56.94,1,0,42.9,-0.0025,-0.0187,brake,0.0,0
brake,heel_left_danger,"[0.258, 0.371]","[0.8433, 0.9073]",0.3145,0.8753,69.29,1,0,52.73,-0.1367,0.0403,brake,2.782,2
brake,heel_left_warning,"[0.3266, 0.4371]","[0.8011, 0.8703]",0.3819,0.8357,57.67,1,0,54.29,-0.0693,0.0007,brake,0.587,1
accel,heel_right_warning,"[0.4661, 0.5791]","[0.8197, 0.8838]",0.5226,0.8517,49.46,0,1,57.33,0.0714,0.0167,accel,1.627,1
brake,safe_slight_right,"[0.4315, 0.5268]","[0.7866, 0.8501]",0.4791,0.8184,43.39,1,0,48.3,0.0279,-0.0166,brake,0.516,0
accel,safe_brake_cover,"[0.3713, 0.4826]","[0.8042, 0.9003]",0.4269,0.8523,52.92,0,1,36.09,-0.0243,0.0173,accel,0.0,0
accel,heel_right_warning,"[0.454, 0.5621]","[0.7936, 0.8628]",0.508,0.8282,38.91,0,1,29.42,0.0568,-0.0068,accel,0.337,1
brake,brake_press_low_speed_warning,"[0.3887, 0.5215]","[0.7839, 0.8614]",0.4551,0.8226,20.34,1,0,7.85,0.0039,-0.0124,brake,0.0,1
brake,safe_slight_right,"[0.4253, 0.4943]","[0.7835, 0.8525]",0.4598,0.818,53.18,1,0,41.98,0.0086,-0.017,brake,0.0,0
accel,brake_press_low_speed_warning,"[0.4084, 0.4906]","[0.7918, 0.868]",0.4495,0.8299,65.93,1,0,3.62,-0.0017,-0.0051,brake,5.5,2
brake,wrong_pedal_danger,"[0.3918, 0.5138]","[0.7859, 0.8552]",0.4528,0.8205,38.8,0,1,19.79,0.0016,-0.0145,accel,5.5,2
accel,safe_slight_right,"[0.4079, 0.507]","[0.7947, 0.8895]",0.4575,0.8421,53.6,0,1,24.43,0.0063,0.0071,accel,0.0,0
accel,safe_slight_right,"[0.4179, 0.5092]","[0.7864, 0.8535]",0.4636,0.8199,36.27,0,1,25.73,0.0124,-0.0151,accel,0.0,0
